gene,anomaly_score,hazard_ratio,fdr,mean_expression,log_hazard,anomaly_norm,hazard_norm,fdr_norm,target_score,risk_type
CAST,4.9416125e-05,1.10187036769994,0.695924959589813,432927.488696936,0.09700907014522421,7.262768861301936e-05,0.5337588169814775,0.695620561135616,-0.1617891164655254,High-risk (oncogenic)
ATP6V0C,0.000130832,0.865198876827819,0.538615128892282,577562.046879397,-0.14479588306887134,0.0001923367809549153,0.37606541697350926,0.5381380466335414,-0.16188029287907718,Protective / low-risk
EDAR,0.00022835063,0.866852135380112,0.540281179481761,3075.64450258254,-0.1428868641742447,0.0003357224128568654,0.3773103860122807,0.5398059260976246,-0.16215981767248705,Protective / low-risk
VDR,0.00017858273,0.866179585095347,0.539836375219721,200156.158495758,-0.14366301882921362,0.00026254663311167144,0.3768042157918316,0.5393606335603642,-0.162293871135421,Protective / low-risk
CNGB3,4.4636956e-05,1.10174229858843,0.696357233854571,901.859446339296,0.09689283455299567,6.56006808809459e-05,0.5336830137959067,0.6960533099210338,-0.1623046954442462,High-risk (oncogenic)
CHML,0.00015583578,0.865835216132215,0.539555601844718,127780.746754713,-0.14406067012806592,0.00022910086177964942,0.37654488700431055,0.5390795519718541,-0.1623055641057639,Protective / low-risk
APLP1,0.00016485936,0.865943210181455,0.53968500646495,91741.2094196015,-0.14393594972765086,0.00024236860067546655,0.376626223568059,0.5392090986434891,-0.16234050647475462,Protective / low-risk
HTRA2,0.00015421057,0.865844314097386,0.539622449171232,178799.789152708,-0.14405016245038968,0.00022671124901721247,0.37655173959933363,0.5391464726787197,-0.1623680218303689,Protective / low-risk
DPM1,7.3565876e-05,1.10141733843551,0.69628890657037,751716.687645764,0.09659783990093718,0.00010813605565437086,0.5334906326678572,0.6959849076318865,-0.16238613890837483,High-risk (oncogenic)
ZNF239,0.00014635826,0.86574629719056,0.539620224801061,120604.271348023,-0.14416337270492885,0.00021516567632776836,0.3764779093914874,0.5391442458667896,-0.16245117079897436,Protective / low-risk
IL1RAPL1,3.5748613e-05,1.10190769748866,0.696619118244446,1075.81119163542,0.0970429481380341,5.2531786479780955e-05,0.5337809105564877,0.6963154817894,-0.16248203944643247,High-risk (oncogenic)
UBTD1,0.00010836333,0.865099569008645,0.539182095546031,239497.229953744,-0.14491066999423904,0.0001593001760933992,0.37599055853782754,0.5387056356638983,-0.16255577694997736,Protective / low-risk
FAM189A1,0.00021784092,0.866859432534598,0.540667505946757,6864.57377062379,-0.14287844621750834,0.00032026955621340924,0.3773158757932022,0.5401926766449775,-0.1625565312955619,Protective / low-risk
OIP5,0.00013356392,0.865593164843011,0.539620224801061,58063.7181456657,-0.14434026735939304,0.00019635363471409522,0.37636254732327945,0.5391442458667896,-0.162585344908796,Protective / low-risk
POSTN,0.0001583987,0.864300756429107,0.538694487733756,4835210.775394,-0.14583447303116231,0.00023286922792378152,0.3753880992420449,0.5382174925896388,-0.16259652411967013,Protective / low-risk
RBM10,5.611143e-05,0.863991876018457,0.538373130204297,408322.945423889,-0.14619191297870318,8.247206950927771e-05,0.37515499433713223,0.5378957822962073,-0.16265831588956575,Protective / low-risk
TCTN3,0.00015974323,0.86603135904653,0.540130755429253,453638.579988804,-0.14383415970519078,0.00023484614539751072,0.3766926060573971,0.5396553369200411,-0.16272788471724647,Protective / low-risk
PCDHAC2,3.8423117e-05,1.10175664237431,0.696800170700415,3165.56307264419,0.0969058536524048,5.646421914484499e-05,0.5336915042177263,0.6964967329921783,-0.16274876455530718,High-risk (oncogenic)
POMT2,0.0001327533,0.865650628733975,0.539836375219721,61277.7819867682,-0.1442738828430143,0.00019516174695959784,0.37640584006793376,0.5393606335603642,-0.16275963174547087,Protective / low-risk
SCN2A,3.261755e-05,1.10224593801779,0.697191946785734,5706.1062822154,0.09734986007587408,4.792805643579023e-05,0.5339810635572335,0.6968889391420688,-0.1628599475283995,High-risk (oncogenic)
IER5,3.554709e-05,1.10230638956462,0.697267673280049,229380.889842774,0.09740470254533029,5.2235478967075166e-05,0.5340168291416785,0.6969647487636689,-0.16289568414302336,High-risk (oncogenic)
DDR1,0.00011577143,0.865293848897377,0.539836375219721,980782.603742642,-0.14468612003058576,0.00017019260864390608,0.37613699907500214,0.5393606335603642,-0.16305344187671816,Protective / low-risk
HSPA5,0.00018436018,0.865542680835003,0.540130755429253,4571191.2919289,-0.14439859208087386,0.00027104145424515047,0.37632451078385964,0.5396553369200411,-0.16305978468193627,Protective / low-risk
CTAGE15,0.00017853604,0.866498732145229,0.540848654667781,1620.97326599794,-0.14329463301828074,0.00026247798289423605,0.3770444590551252,0.5403740242184838,-0.16306708718046437,Protective / low-risk
GDF3,5.2305142e-05,1.10137394756737,0.696986368261199,2891.76832939816,0.09655844364181702,7.687552851930677e-05,0.5334649403486318,0.6966831349477102,-0.16314131907055907,High-risk (oncogenic)
CLIP3,4.1995747e-05,1.1024317615526,0.697653332076158,126949.240143441,0.09751843213997782,6.171720321672812e-05,0.5340909980378202,0.6973508309092142,-0.16319811566817732,High-risk (oncogenic)
ERCC4,6.776493e-05,1.10114224698252,0.696986368261199,43670.5423667082,0.09634804738114203,9.96066873906956e-05,0.5333277301664011,0.6966831349477102,-0.16325579809391833,High-risk (oncogenic)
TMEM100,3.4001572e-05,1.1021111965087,0.69768153769233,36252.6087658609,0.09722760991309659,4.9963040613031034e-05,0.5339013379620228,0.6973790674875524,-0.16342776648491664,High-risk (oncogenic)
SNCA,3.2018197e-05,1.1018079743898,0.697507704449138,16893.2540509832,0.09695244363221187,4.704680319589823e-05,0.5337218879308158,0.6972050434223015,-0.16343610868828984,High-risk (oncogenic)
ARHGEF10L,0.00021467339,0.867125103437193,0.541743545311508,144805.274786285,-0.14257201798915628,0.00031561220724718214,0.37751571334220585,0.5412698972109956,-0.16343857166154258,Protective / low-risk
NRAS,0.00021514109,0.866999396490561,0.541743545311508,389779.794500599,-0.1427169982911558,0.00031629988569427007,0.3774211642585225,0.5412698972109956,-0.16353243306677884,Protective / low-risk
MMP23B,0.00015043253,0.866321531114349,0.541360183514771,1062.67055875199,-0.14349915628622129,0.00022115624221747746,0.376911078952387,0.5408861145863085,-0.16375387939170405,Protective / low-risk
ABCC5,5.6594556e-05,0.864432114406719,0.539836375219721,162564.483312313,-0.14568250278742967,8.318242943535811e-05,0.37548720682489506,0.5393606335603642,-0.16379024430603384,Protective / low-risk
MT1H,4.4916476e-05,1.1014209052038,0.697653332076158,17526.3503737254,0.0966010782397488,6.601167057418947e-05,0.5334927445545278,0.6973508309092142,-0.16379207468411228,High-risk (oncogenic)
CACNA1A,4.429922e-05,1.10130616907951,0.697653332076158,4398.47484968561,0.09649690180705932,6.510409382085249e-05,0.5334248057648002,0.6973508309092142,-0.16386092105059313,High-risk (oncogenic)
BAG2,3.2917855e-05,1.101610170604,0.697916425371481,34439.4463622478,0.09677290096412529,4.836960716500284e-05,0.5336047989572412,0.6976142130100811,-0.16396104444567483,High-risk (oncogenic)
KCNK7,6.422613e-05,1.10098812199196,0.697607253711223,6256.72255781042,0.09620806930084014,9.440344495204957e-05,0.5332364432877992,0.6973047019626512,-0.16397385522989993,High-risk (oncogenic)
TACC1,3.741801e-05,1.10152974118646,0.697953153673342,203658.095005487,0.09669988751895518,5.498636919633696e-05,0.5335571831484577,0.6976509816297204,-0.1640388121120664,High-risk (oncogenic)
RETN,0.00018392835,0.866937339244848,0.542163344986122,7445.09922642908,-0.14278857788741278,0.0002704065169267712,0.37737448353608516,0.5416901577125307,-0.16404526765951877,Protective / low-risk
DHX9,0.00018774965,0.866899002366066,0.542163344986122,985206.905364105,-0.14283279991444978,0.0002760251306745948,0.37734564408633026,0.5416901577125307,-0.16406848849552585,Protective / low-risk
ANKHD1,4.5688193e-05,1.10121028978,0.697844707089428,11368.065453763,0.09640983839449326,6.714635765597555e-05,0.5333680272523613,0.6975424160006799,-0.16410724239066266,High-risk (oncogenic)
INSR,6.261405e-05,1.10099798415217,0.69778453939064,275170.177029226,0.09621702681440716,9.203313776585862e-05,0.5332422849413767,0.6974821822539717,-0.16414786417482918,High-risk (oncogenic)
HNRNPCL1,0.00015971316,0.866618879877956,0.54199867765827,333.540978804181,-0.14315598376322036,0.0002348019322461232,0.37713487933869844,0.541525309624325,-0.16415562835338043,Protective / low-risk
FCGR1A,3.1281037e-05,0.863858560392337,0.539756880529493,41630.6783385789,-0.14634622682853088,4.59629266851962e-05,0.3750543583686618,0.5392810516063874,-0.1641807303110404,Protective / low-risk
MT1M,4.057791e-05,1.10167435839634,0.698216233914875,81833.536184471,0.09683116651404701,5.963249946136398e-05,0.5336427969078554,0.6979143506624675,-0.16421192125515072,High-risk (oncogenic)
PHLDB1,5.7421028e-05,1.100991536638,0.697916425371481,90052.5293958627,0.09621117073370467,8.439762503407877e-05,0.5332384658910867,0.6976142130100811,-0.1642913494939603,High-risk (oncogenic)
PTGS1,3.506282e-05,1.10146041022337,0.698216233914875,92273.0671986983,0.09663694491971711,5.152343697098521e-05,0.5335161350543336,0.6979143506624675,-0.16434669217116293,High-risk (oncogenic)
ADAM29,0.00022056671,0.867575157278457,0.543030965917403,2606.54281719337,-0.14205313428163197,0.0003242773967827652,0.37785410399533614,0.5425587310578005,-0.1643803496656816,Protective / low-risk
NSUN3,4.4349843e-05,1.10115367950749,0.698103948655337,44319.3782392473,0.09635842975058896,6.517852688911619e-05,0.5333345010415071,0.6978019421439716,-0.16440226257557533,High-risk (oncogenic)
RAB27B,4.381954e-05,1.10120090879114,0.698216233914875,219799.372862409,0.09640131955944004,6.439880068957359e-05,0.5333624716835205,0.6979143506624675,-0.16448748017825754,High-risk (oncogenic)
TMCC2,4.584121e-05,1.10109802608391,0.698216233914875,21618.696948667,0.09630788745930537,6.737134481213988e-05,0.5333015398235884,0.6979143506624675,-0.16454543949406697,High-risk (oncogenic)
PAK3,3.2631888e-05,1.10141553660225,0.698462011858044,9402.65673410638,0.09659620397723152,4.794913818386452e-05,0.5334895657981845,0.6981603984035896,-0.1646228834672212,High-risk (oncogenic)
SLITRK3,5.9644237e-05,1.10085009866117,0.698216233914875,2644.65762653237,0.09608269829975924,8.766650019480552e-05,0.5331546824340199,0.6979143506624675,-0.16467200172825291,High-risk (oncogenic)
JAG2,6.46444e-05,1.10078617975997,0.698216233914875,133895.959185845,0.09602463339426655,9.50184444475883e-05,0.5331168153339189,0.6979143506624675,-0.1647025168841011,High-risk (oncogenic)
AGO1,7.341224e-05,1.10065375720412,0.698216233914875,94601.8766819534,0.09590432799434503,0.00010791015835717864,0.5330383580182155,0.6979143506624675,-0.1647680824858948,High-risk (oncogenic)
NCK2,4.8464804e-05,1.10103249195389,0.698462011858044,391846.940341413,0.09624836861652786,7.12289224210969e-05,0.5332627245364846,0.6981603984035896,-0.1648264449446839,High-risk (oncogenic)
HIRA,9.0444286e-05,1.10045677541365,0.698216233914875,86894.3099904798,0.09572534398779314,0.00013295307249874401,0.5329216333764535,0.6979143506624675,-0.16485976421351534,High-risk (oncogenic)
UQCR10,0.00011342031,0.865780917366746,0.542039460076254,1557785.94502431,-0.14412338468060026,0.00016673566070608833,0.376503987631127,0.5415661368104145,-0.16489541351858145,Protective / low-risk
EIF5A,0.00017227583,0.866553181822311,0.54274370198619,2711411.57731287,-0.1432317962657737,0.0002532733399794524,0.37708543812117234,0.5422711517881987,-0.16493244032704696,Protective / low-risk
ZNRD2,0.000103078935,0.865893321154087,0.542163344986122,230186.1459552,-0.14399356374199823,0.00015153031390096984,0.3765886505171774,0.5416901577125307,-0.16494997688145235,Protective / low-risk
GFPT2,5.0046503e-05,1.10083866665112,0.698765165633747,103746.610146002,0.0960723135349095,7.355455917987502e-05,0.533147909996749,0.6984638849604489,-0.16524242040451997,High-risk (oncogenic)
SLC39A9,0.00014955203,0.866836385119027,0.543333660281197,452338.066405836,-0.14290503382917305,0.00021986160703966917,0.37729853664929397,0.5428617576984403,-0.1653433594421066,Protective / low-risk
IDI1,8.992109e-05,1.10042024710755,0.698690878311671,452626.334568872,0.09569214966959208,0.0001321837960121017,0.5328999856606871,0.698389516090911,-0.16535734663421187,High-risk (oncogenic)
COMMD9,0.00019870295,0.867628818806507,0.544024314681233,134664.53179372,-0.14199128388386126,0.00029213021584561936,0.3778944398089192,0.5435531702509,-0.1653666002261352,Protective / low-risk
NPIPA9,8.036017e-05,1.10039778954735,0.698690878311671,570.163413186796,0.09567174129431828,0.00011812598412770593,0.5328866763134517,0.698389516090911,-0.16538471379333164,High-risk (oncogenic)
LFNG,0.0001535576,0.866857566119731,0.543413332874778,400550.221912211,-0.14288059929655,0.00022575116050834994,0.37731447166003595,0.54294151775106,-0.16540129493051575,Protective / low-risk
PANK4,5.5446868e-05,0.865112624136012,0.542163344986122,85878.2627163367,-0.14489557921240442,8.149493680850019e-05,0.37600040000990925,0.5416901577125307,-0.16560826276581297,Protective / low-risk
MGMT,0.0001739704,0.867338680006852,0.544024314681233,207615.043946207,-0.14232574410004178,0.0002557649355879232,0.3776763211643015,0.5435531702509,-0.16562108415101057,Protective / low-risk
SYT17,8.4405874e-05,0.865792637113148,0.54274370198619,68747.2870182337,-0.14410984815323546,0.00012407454825876733,0.37651281549422944,0.5422711517881987,-0.16563426174571055,Protective / low-risk
FSTL3,8.491628e-05,1.10031992398618,0.698907377154629,191500.875054796,0.09560097750601086,0.00012482501908507557,0.5328405276211801,0.6986062525912596,-0.1656408999509945,High-risk (oncogenic)
NAPA,0.0001238419,0.866565203397703,0.543518620316758,444747.774764994,-0.14321792349690254,0.00018205895090789946,0.37709448526458994,0.54304692077028,-0.16577037655478222,Protective / low-risk
TAS2R14,5.8275546e-05,1.10182778265085,0.700461694505231,11955.5314074733,0.09697042143184352,8.565405781417003e-05,0.5337336121751329,0.7001622761634778,-0.16634300993053075,High-risk (oncogenic)
MAZ,0.00010036559,0.866368163368861,0.544011053698643,479965.959214622,-0.1434453298513186,0.00014754077172433145,0.37694618192863827,0.5435398947113245,-0.16644617201096185,Protective / low-risk
JAK2,4.532038e-05,1.10052857917013,0.69991794899232,97263.6314361626,0.0957905909067296,6.660554715210822e-05,0.5329641842355255,0.6996179337645142,-0.1665871439818366,High-risk (oncogenic)
BID,0.00014595827,0.86734531314438,0.54511834400385,137411.951331986,-0.14231809643907964,0.00021457755466420048,0.3776813085958789,0.5446484005229101,-0.166752514372367,Protective / low-risk
GNL2,0.00014697436,0.867338588800613,0.54511834400385,321927.821645214,-0.14232584925647712,0.00021607155336700478,0.3776762525864018,0.5446484005229101,-0.16675607638314127,Protective / low-risk
MED27,6.8758585e-05,1.10010942352113,0.700022758069768,175906.29119952,0.09540965078522275,0.00010106769899501709,0.5327157536630274,0.6997228578940868,-0.16690603653206448,High-risk (oncogenic)
DCK,0.00019281429,0.868229200114307,0.546343203377179,219672.847284751,-0.14129954374705705,0.0002834718780987115,0.3783455589966972,0.5458746044617738,-0.16724557358697795,Protective / low-risk
GUF1,6.366979e-05,1.10004075888753,0.700461694505231,213007.531291408,0.09534723265197785,9.358543548603953e-05,0.5326750476000509,0.7001622761634778,-0.16739364312794092,High-risk (oncogenic)
AP3S1,7.983596e-05,1.09986037156241,0.700461694505231,391545.673578757,0.09518323680413951,0.00011735521671537333,0.5325680975045749,0.7001622761634778,-0.1674768234421875,High-risk (oncogenic)
DNAJC10,0.0001910856,0.868436476609974,0.547099112946016,173764.26799723,-0.14106083747281067,0.0002809301144581376,0.3785012315893749,0.5466313438156258,-0.16784918211179284,Protective / low-risk
SCN3B,3.6673442e-05,1.10031620854536,0.70110837499065,4499.73068827215,0.09559760080891387,5.389160040011853e-05,0.5328383255039821,0.7008096665298118,-0.16791744942542952,High-risk (oncogenic)
NDUFB8,0.00016444277,0.868056361529532,0.546886892799582,316081.903641527,-0.14149863379210964,0.00024175607135266914,0.37821572217700106,0.5464188907086571,-0.16796141246030338,Protective / low-risk
DMPK,6.5505345e-05,1.09980243843249,0.701074293160399,134027.31870171,0.09513056224904849,9.628432710875595e-05,0.5325337457281709,0.7007755472868951,-0.16814551723161542,High-risk (oncogenic)
CBS,7.420307e-05,1.09964391996397,0.701129641979754,2792.97031932754,0.09498641827555324,0.00010907294806491981,0.5324397420571584,0.7008309568643392,-0.16828214185911583,High-risk (oncogenic)
